business_id,company_age_years,industry_healthcare,industry_retail,industry_technology,industry_other,annual_revenue_inr,gstr1_vs_3b_mismatch,itc_anomaly_ratio,gst_filing_regularity,gst_revenue_volatility,circular_trading_flag,avg_daily_balance_inr,emi_bounce_count,cash_deposit_ratio,inward_bounce_ratio,obligations_to_credit_ratio,credit_score,revenue_growth_yoy,ebitda_margin,interest_coverage_ratio,current_ratio,debt_to_equity,debtor_days,altman_z_score,legal_dispute_flag,litigation_to_revenue,auditor_qualification_flag,mca_compliance_score,sector_headwind_score,site_visit_sentiment,collateral_coverage_ratio,risk_score,risk_category,suggested_loan_limit_inr,suggested_interest_rate_pct,default
3e2f2b3c-2578-41fa-be42-171ffbbc4abe,23,0,0,1,0,3924341,0.0116,0.0,9,0.174,0,184924,4,0.1318,0.0263,0.3485,701,0.1652,0.1637,3.173,1.118,2.008,49,2.573,0,0.0,0,4,0.0431,0,1.341,13.6,LOW,1694601,11.05,0
4f2a0007-1f5f-49dd-8729-49eb37e37fa9,11,1,0,0,0,2373655,0.0212,0.0033,9,0.1366,0,87458,6,0.1593,0.0111,0.3494,633,0.0551,0.1348,2.655,1.471,0.387,26,3.005,0,0.0,0,3,0.1848,0,1.235,13.6,LOW,1024987,11.05,0
3f9c6896-5a22-44d1-9237-8a3cb5d19662,3,0,1,0,0,2744141,0.0205,0.0028,9,0.02,0,183229,0,0.0438,0.0,0.1697,824,0.1797,0.1956,4.571,2.447,0.765,17,3.449,0,0.0,0,4,0.323,0,1.83,0.0,LOW,1372070,10.5,0
b1de87f2-563c-44d6-ae9f-ab429d0b1621,24,0,1,0,0,3173874,0.0687,0.0477,11,0.1284,0,185677,4,0.1957,0.0,0.2359,702,0.208,0.2105,1.45,1.134,1.956,45,2.489,0,0.0,1,4,0.3994,-1,1.069,31.8,MEDIUM,1082002,11.77,0
7e312436-3a0e-49ff-b02f-1d699e890a26,24,0,0,1,0,528090,0.0,0.0108,10,0.1197,0,38807,1,0.0621,0.0,0.2374,839,0.1154,0.2285,4.32,1.943,0.254,20,3.412,0,0.0,0,4,0.2096,1,1.952,0.0,LOW,264045,10.5,0
b7544ff6-1952-454f-ba10-48c52b01b534,17,1,0,0,0,847455,0.0742,0.0653,9,0.2351,0,30471,1,0.3365,0.0275,0.471,552,-0.042,0.0523,1.906,0.495,2.66,35,0.464,0,0.0,0,3,0.0691,0,0.701,36.4,MEDIUM,269644,11.95,0
20770fc3-04e5-4dc4-acd1-1ffdbb3d459c,5,0,1,0,0,4126625,0.0538,0.0505,12,0.0677,0,285868,2,0.0334,0.0782,0.1101,765,0.2162,0.203,4.344,1.94,0.528,43,3.98,0,0.0,0,5,0.366,1,1.679,0.0,LOW,2063312,10.5,0
1b333258-9604-4e54-bae0-2222f18cd108,13,0,0,0,1,2558782,0.0318,0.0525,12,0.1993,0,137193,4,0.1822,0.0199,0.2078,703,0.189,0.1299,2.614,1.529,1.352,52,2.272,0,0.0,0,4,0.2429,1,1.43,13.6,LOW,1104928,11.05,0
623abaad-516a-4497-b5e6-cbbfe5c49673,10,0,0,0,1,3948161,0.0767,0.0751,6,0.2144,0,79648,3,0.3343,0.0054,0.4135,543,-0.0445,0.0759,1.183,1.144,2.878,70,2.152,0,0.0,0,2,0.4324,0,1.141,27.3,LOW,1435694,11.59,0
a4efaaf1-7f14-4186-b945-f0571fe0017a,5,0,1,0,0,1373888,0.0419,0.0307,12,0.02,0,85690,2,0.02,0.0234,0.2178,795,0.2245,0.1631,4.901,2.015,0.879,23,2.436,0,0.0,0,5,0.2825,1,2.117,0.0,LOW,686944,10.5,0
9871ca0c-a97c-4e06-a1af-48fb0176e7a9,12,0,1,0,0,1850459,0.0854,0.0446,6,0.242,0,12470,4,0.4061,0.0236,0.3821,482,0.0849,0.0676,1.819,1.178,1.686,69,1.449,0,0.0,1,4,0.3124,0,1.111,36.4,MEDIUM,588782,11.95,0
f77bb6bc-ef6c-442f-b4b7-eb24ad9a6c6e,8,0,0,0,1,2306367,0.1308,0.0904,10,0.2258,0,75897,6,0.2858,0.0621,0.4408,597,-0.0735,0.1343,1.93,1.509,2.109,57,2.038,0,0.0,0,2,0.2189,0,0.835,31.8,MEDIUM,786261,11.77,0
d960f57b-0b90-48b0-8d0f-bfe6e48aaf56,24,1,0,0,0,5061915,0.0001,0.0,9,0.0317,0,389440,6,0.02,0.0175,0.1374,836,0.2479,0.2174,3.81,2.342,1.19,32,4.157,0,0.0,0,5,0.062,0,1.492,13.6,LOW,2185827,11.05,0
1d46c262-5189-4069-aa25-fcfff2d225ed,12,1,0,0,0,4678450,0.2152,0.1888,5,0.3412,0,41227,0,0.4579,0.1224,0.4231,334,0.0026,-0.0347,0.736,0.595,3.68,80,1.608,1,0.3589,0,3,0.1524,1,0.881,77.3,REJECT,265821,13.59,1
378b1fc6-5ec4-4297-b92b-9026217032c1,16,0,1,0,0,200304,0.1283,0.1021,9,0.2746,0,5000,0,0.3017,0.0506,0.3746,598,0.0313,0.1165,1.488,0.71,3.199,80,0.569,0,0.0,0,4,0.2504,1,1.174,59.1,HIGH,40971,12.86,0
c1a84fca-c0b4-475e-b1b2-e62ff8356c81,2,0,0,0,1,2157109,0.2132,0.1574,4,0.3495,0,16122,4,0.4459,0.1345,0.5538,410,0.0251,0.0727,0.688,0.619,4.173,74,1.059,1,0.0665,0,3,0.285,0,0.466,90.9,REJECT,49025,14.14,1
b5013b87-654b-4a01-91da-afbac01795ae,3,0,0,0,1,4830929,0.1227,0.0835,8,0.2653,0,133097,2,0.3496,0.0763,0.3834,495,0.1182,0.0692,1.354,0.811,2.363,77,2.312,0,0.0,0,3,0.3344,0,1.084,36.4,MEDIUM,1537113,11.95,0
dce8b4da-27fb-494c-aa5e-c49042e94f92,18,0,0,0,1,1387419,0.038,0.029,8,0.2407,0,73995,0,0.2174,0.0,0.2105,737,0.1262,0.1615,2.662,1.49,2.501,45,1.738,0,0.0,0,5,0.2661,1,1.234,22.7,LOW,536048,11.41,0
db1306e7-3d56-4f2d-a7bb-3d9916fd8064,17,0,0,0,1,2764929,0.1595,0.1454,9,0.2329,0,36998,6,0.3149,0.1301,0.2911,575,0.0229,0.0542,1.94,0.764,2.51,60,1.398,0,0.0,0,2,0.1238,0,1.2,59.1,HIGH,282776,12.86,0
1616c3df-e6eb-4683-843e-dd09c32fef64,2,0,1,0,0,4409223,0.0871,0.1015,12,0.1639,0,214124,4,0.2025,0.0446,0.2492,704,0.0616,0.1259,2.035,1.385,1.115,46,2.977,0,0.0,0,5,0.4567,0,1.197,13.6,LOW,1903982,11.05,0
6eebfe2a-0c55-48c7-bd84-f4f044d3b5f4,22,0,0,0,1,1227364,0.0602,0.044,10,0.2245,0,28420,1,0.2948,0.0,0.4539,469,0.0477,0.125,2.311,1.168,2.247,72,1.355,1,0.2358,1,4,0.3213,0,1.296,22.7,LOW,474208,11.41,0
b752456e-fc95-47bb-8751-65080e99e792,12,0,0,0,1,1194289,0.2357,0.1876,7,0.3077,0,15831,7,0.5388,0.1439,0.6254,443,-0.0158,0.0318,0.994,0.68,2.597,103,0.631,0,0.0,0,3,0.3223,0,0.757,86.4,REJECT,40714,13.95,1
a09d1441-7b38-423e-8dc1-dcc54c9300be,17,0,0,1,0,4439182,0.0155,0.0,9,0.1208,0,217046,0,0.106,0.0685,0.3513,677,0.1005,0.0839,2.783,1.211,2.143,48,2.483,0,0.0,1,4,0.1814,1,1.66,0.0,LOW,2219591,10.5,0
9c853fac-3413-48e1-a941-a82891141a9e,6,0,0,0,1,2327531,0.1057,0.1234,7,0.2261,0,55267,7,0.307,0.0413,0.351,543,-0.0819,0.0781,1.963,1.235,3.138,56,1.563,1,0.3185,0,4,0.3649,-1,0.807,68.2,HIGH,370289,13.23,1
faf79fc9-0b59-4b37-b046-f945ed7b5108,17,0,0,0,1,2827081,0.1021,0.0536,10,0.268,1,68724,2,0.3033,0.0257,0.3308,566,0.1261,0.0776,1.019,0.624,2.094,65,1.479,1,0.7109,0,4,0.375,0,0.981,59.1,HIGH,0,12.86,1
f8468218-cf3d-407a-94c1-8b2eb5d0a623,2,0,1,0,0,3911296,0.0,0.0234,12,0.1975,0,255176,2,0.1207,0.0,0.2098,850,0.2114,0.236,4.234,1.934,0.709,48,3.814,0,0.0,0,5,0.433,1,1.606,0.0,LOW,1955648,10.5,0
072834c1-f939-46ab-8017-42eb35193f46,8,0,1,0,0,2759195,0.2518,0.1941,7,0.3142,0,52338,4,0.4078,0.1221,0.5881,433,-0.0728,0.0404,0.752,0.692,3.538,103,1.23,0,0.0,0,1,0.3715,1,0.769,86.4,REJECT,94063,13.95,1
0026c7fa-14c5-49df-9c53-0d129f8ffb4c,14,0,0,1,0,2952636,0.2261,0.1689,5,0.3292,1,45150,1,0.3628,0.1288,0.574,402,0.0014,0.0274,1.346,0.703,3.116,99,1.28,1,0.258,0,2,0.0899,-1,0.78,81.8,REJECT,0,13.77,1
2919de80-4863-489f-bf5a-c8e5d2bf6d4e,6,0,0,0,1,408396,0.2115,0.147,8,0.3468,0,5705,0,0.4578,0.1017,0.4292,362,0.0415,0.0714,0.781,0.736,2.798,97,0.504,0,0.0,0,2,0.3324,1,1.079,68.2,HIGH,32486,13.23,1
906bbb1c-8ce7-4144-a7f7-146abe7b4377,9,0,0,1,0,861574,0.0269,0.0697,9,0.1698,0,32188,6,0.1941,0.0138,0.228,629,-0.0481,0.1436,2.98,1.522,1.416,51,1.642,0,0.0,0,4,0.2214,1,1.396,31.8,MEDIUM,293718,11.77,0
ce30e32b-9566-4151-861e-c64857a9226f,1,1,0,0,0,4386786,0.2242,0.1838,8,0.3632,0,43763,0,0.5245,0.1346,0.5482,437,-0.0239,0.0175,0.564,0.693,3.372,101,1.782,0,0.0,0,1,0.1061,1,0.745,72.7,HIGH,299099,13.41,1
07e98084-b9e9-4dfd-8efc-5cec9a4c2456,5,1,0,0,0,707677,0.0522,0.0422,8,0.2142,0,36674,6,0.1165,0.0115,0.3092,713,0.0344,0.1746,2.995,1.326,1.345,40,1.612,0,0.0,0,5,0.0859,1,1.206,27.3,LOW,257337,11.59,0
db48987f-cf7b-4b61-bde7-eef571dc590a,7,0,0,1,0,3139071,0.0963,0.0947,8,0.1287,1,79265,0,0.3577,0.0694,0.446,453,0.0799,0.0858,2.271,0.918,2.589,51,1.761,0,0.0,0,2,0.2434,0,1.008,40.9,MEDIUM,0,12.14,1
4005ccaf-630f-49cd-b4de-9dfe1c6dce2e,9,0,1,0,0,4923386,0.0,0.0,9,0.02,0,349873,7,0.1984,0.0,0.1887,836,0.2077,0.2001,4.898,1.878,1.372,30,3.695,0,0.0,0,5,0.3439,-1,1.724,18.2,LOW,2014112,11.23,0
90b0f303-a4e0-4516-be67-cb4e7f296d3c,14,1,0,0,0,3639226,0.2205,0.1764,8,0.3252,0,88348,4,0.4311,0.1011,0.5698,406,-0.0119,0.0453,0.767,0.858,3.379,81,1.703,0,0.0,0,2,0.1188,1,0.623,86.4,REJECT,124064,13.95,1
7d00f97f-73da-4cc5-a459-e59c98bf0eb3,9,1,0,0,0,1254181,0.0,0.0011,10,0.2049,0,66167,2,0.1155,0.0,0.2851,685,0.09,0.1079,3.07,1.271,1.568,34,1.461,0,0.0,0,4,0.2838,0,1.335,13.6,LOW,541578,11.05,0
8704c22b-61b3-498a-85c5-53ca296dae02,4,0,1,0,0,348681,0.2137,0.1607,6,0.2717,0,5000,0,0.4297,0.0838,0.5911,395,-0.1624,0.0242,1.031,0.869,3.791,82,0.313,1,0.1552,0,1,0.4037,1,0.53,81.8,REJECT,15849,13.77,1
5b8eb61e-d53a-40e7-9660-a024c63119ba,20,0,0,1,0,4836216,0.0,0.024,12,0.02,0,205184,2,0.1807,0.0,0.2988,677,0.093,0.1401,3.003,1.404,1.722,69,3.05,0,0.0,0,4,0.2348,1,1.313,0.0,LOW,2418108,10.5,0
1931709f-a996-4ca6-891e-399afc135a09,15,0,0,0,1,1063720,0.1775,0.1376,8,0.3786,0,5000,0,0.4782,0.1113,0.5539,326,-0.0256,0.0342,1.245,0.596,3.254,91,0.495,1,0.1229,0,3,0.3975,0,0.525,81.8,REJECT,48350,13.77,1
e291ba85-fba1-4299-9692-f76f6cc61019,4,0,1,0,0,1191988,0.0771,0.0306,9,0.1622,0,53294,4,0.1504,0.0088,0.2639,715,0.1809,0.1782,3.242,1.524,1.539,48,1.886,0,0.0,0,3,0.3764,0,1.224,13.6,LOW,514722,11.05,0
18cdb528-0804-4d52-8d63-d965c6400f3a,3,0,0,1,0,2176052,0.0904,0.0663,10,0.1955,0,49671,0,0.3778,0.014,0.4049,575,-0.0203,0.0865,1.549,0.855,2.719,52,1.338,0,0.0,0,4,0.1437,1,1.115,45.5,MEDIUM,593468,12.32,0
16c93925-5f3a-4876-918e-7a2462540978,24,1,0,0,0,3646588,0.0081,0.0115,12,0.0307,0,252595,4,0.0243,0.0669,0.2091,808,0.2616,0.2256,4.757,2.128,0.349,11,4.379,0,0.0,0,5,0.1188,0,1.835,13.6,LOW,1574663,11.05,0
8fc9d71e-fceb-4283-8b99-d85804ebd069,21,0,0,0,1,2399401,0.0545,0.0257,12,0.1015,0,107510,0,0.093,0.0511,0.296,651,0.0811,0.1403,2.647,1.443,2.005,36,2.073,0,0.0,0,4,0.3586,0,1.369,0.0,LOW,1199700,10.5,0
a2b4fb02-0643-4075-be25-e0a8b851f86e,23,0,0,0,1,4232906,0.2089,0.1508,7,0.3555,0,43870,3,0.5053,0.012,0.5728,418,-0.0283,0.0717,0.431,0.581,4.073,104,1.85,0,0.0,0,1,0.35,0,0.309,59.1,HIGH,432910,12.86,1
4d73fb17-56d7-43eb-942e-36a4a2ab1db5,22,1,0,0,0,1857089,0.1631,0.1196,10,0.2187,0,24397,3,0.1863,0.0483,0.4806,568,0.0194,0.0919,1.492,1.106,2.211,68,1.432,0,0.0,0,4,0.1857,0,0.985,40.9,MEDIUM,274342,12.14,0
6565dc84-75d5-440e-9393-c491be6c1b46,14,1,0,0,0,5269811,0.2118,0.1939,5,0.3747,0,32849,3,0.4398,0.0304,0.5659,444,-0.0391,0.0404,0.769,0.809,3.577,95,2.284,1,0.2206,0,1,0.059,0,0.706,68.2,HIGH,419189,13.23,1
dd6c7bf1-cead-4238-b43f-ffce5de75784,9,0,1,0,0,655542,0.111,0.079,9,0.1073,0,18471,2,0.4559,0.0159,0.3611,536,0.1035,0.0796,0.935,1.232,2.757,72,0.936,0,0.0,0,4,0.4151,0,0.82,59.1,HIGH,134088,12.86,0
8469448c-eaa9-4e55-9386-be7a7f79da38,19,0,0,1,0,3396423,0.1291,0.1319,6,0.2072,0,123763,0,0.2994,0.0,0.453,523,-0.0236,0.0514,1.944,1.193,2.282,59,1.913,0,0.0,0,3,0.1948,0,1.317,18.2,LOW,1389445,11.23,0
0a0189d1-dc4f-428b-9307-aa136551abd7,6,0,0,0,1,2558222,0.0681,0.0422,12,0.0237,0,168884,3,0.024,0.0231,0.098,799,0.1592,0.2152,3.393,2.098,0.993,43,3.103,0,0.0,0,4,0.348,1,1.342,0.0,LOW,1279111,10.5,0
587e217d-b5a6-48d6-9a90-82cf947a103d,3,0,1,0,0,962384,0.0777,0.0687,7,0.2372,1,26162,0,0.2971,0.0,0.3351,530,0.0611,0.0788,2.686,0.774,2.565,58,0.794,1,0.3399,1,2,0.2836,0,1.057,40.9,MEDIUM,0,12.14,1
670648f5-226c-4d85-a6c5-cdbb1392d2d8,18,0,0,0,1,202427,0.0275,0.013,11,0.1231,0,10563,0,0.1775,0.0128,0.3002,719,0.2641,0.1249,3.401,1.89,0.913,59,1.723,0,0.0,0,5,0.4573,0,1.443,13.6,LOW,87411,11.05,0
ac58f014-7dab-45f4-96bc-3ded448003d7,16,0,0,0,1,3926945,0.0782,0.0777,12,0.1899,0,158756,3,0.188,0.0,0.311,740,0.0682,0.1732,2.696,1.119,1.684,49,2.666,1,0.0987,0,4,0.3198,0,1.408,9.1,LOW,1784975,10.86,0
fa338843-843d-4c94-a2c8-74f1c9be117a,3,0,0,1,0,435197,0.2443,0.1731,8,0.257,0,6504,5,0.4831,0.1002,0.4753,391,0.0724,0.0025,0.804,0.89,3.06,72,0.305,1,0.1096,0,2,0.1666,-1,0.635,95.5,REJECT,4945,14.32,1
493bf4f3-40a3-4b0c-93a3-cdd9d1aef466,2,0,1,0,0,2815179,0.1323,0.1207,7,0.2523,1,56482,1,0.248,0.0405,0.377,519,0.1703,0.0673,1.721,1.086,2.876,57,1.637,0,0.0,0,4,0.4017,0,1.01,36.4,MEDIUM,0,11.95,1
602c964e-2ef0-4cfd-8621-64159b7c5a66,2,0,0,1,0,1351636,0.1789,0.1454,6,0.3779,0,24688,2,0.5344,0.1166,0.5136,300,-0.0558,0.0708,0.564,0.465,3.232,72,0.683,0,0.0,1,3,0.2686,0,0.774,72.7,HIGH,92157,13.41,1
b0adb404-f394-41b8-adf4-7917b8f195ea,23,0,0,0,1,4334721,0.1464,0.1044,10,0.3428,0,112743,0,0.3123,0.1009,0.3708,479,0.0321,0.0895,1.677,0.975,2.435,76,2.293,0,0.0,0,4,0.3507,0,0.755,22.7,LOW,1674778,11.41,0
326748d4-7f36-4e00-98b3-29c8b4cb8d3c,10,0,0,0,1,2290746,0.0172,0.0104,8,0.1259,0,109550,7,0.2163,0.0304,0.3366,622,0.0785,0.1386,2.742,1.384,2.049,44,1.982,0,0.0,0,5,0.2204,0,1.36,13.6,LOW,989186,11.05,0
59b4205e-316a-4d85-9756-ed97ad03aa45,15,0,0,1,0,2566810,0.0458,0.0673,9,0.1662,0,104253,5,0.1486,0.0085,0.3224,609,0.1159,0.1475,2.762,1.661,1.699,22,2.348,0,0.0,0,5,0.2914,1,1.263,13.6,LOW,1108395,11.05,0
fda5304e-8bc1-421f-bca2-8c701950cd46,3,0,0,1,0,3289600,0.0956,0.0792,9,0.1598,0,97745,5,0.3643,0.0978,0.3989,564,-0.0344,0.0854,1.673,0.857,2.068,68,1.836,0,0.0,0,3,0.1724,0,0.681,36.4,MEDIUM,1046691,11.95,0
1cb6b1ad-c28d-4128-b1fa-a50264fb45ed,8,1,0,0,0,3332279,0.0136,0.0,11,0.0304,0,199041,1,0.1671,0.0,0.2472,708,0.1154,0.0945,2.275,1.348,1.094,39,2.41,0,0.0,0,4,0.1487,0,1.443,0.0,LOW,1666139,10.5,0
b886e16b-2818-49ef-b66d-4bc203fa52b8,18,1,0,0,0,3661683,0.1776,0.118,4,0.3922,0,21166,4,0.4639,0.0289,0.469,329,0.0398,0.0295,0.816,0.233,3.26,75,1.277,0,0.0,1,1,0.0,0,0.487,81.8,REJECT,166440,13.77,1
ae1d2855-7637-42f6-8611-5d905ab2bd7b,11,0,0,1,0,638994,0.0,0.0101,12,0.1497,0,27839,0,0.1333,0.0,0.3652,673,0.0833,0.1885,2.865,1.747,1.658,61,1.821,0,0.0,0,4,0.1629,0,1.0,0.0,LOW,319497,10.5,0
f1ce368a-be5f-49ad-9571-0b73c5f5ca52,7,0,0,1,0,955879,0.0436,0.0388,9,0.2089,0,45287,7,0.1302,0.085,0.3155,715,0.1056,0.1202,2.852,1.186,1.643,46,1.329,0,0.0,0,5,0.1624,0,1.192,27.3,LOW,347592,11.59,0
66c40d8f-a91f-424f-ac9d-22fcb1368947,19,1,0,0,0,2867677,0.0542,0.0573,6,0.1813,0,86726,5,0.3344,0.0156,0.3576,453,-0.0521,0.0705,1.514,1.065,2.163,62,1.721,0,0.0,0,3,0.186,0,0.74,31.8,MEDIUM,977617,11.77,0
f0779631-cc86-416a-b220-e94b00e4984b,7,0,0,1,0,3282003,0.066,0.0235,10,0.276,0,69807,2,0.2778,0.0209,0.4432,511,0.0724,0.0638,2.055,0.98,2.033,61,1.821,0,0.0,0,3,0.158,0,1.106,9.1,LOW,1491819,10.86,0
9b84561d-b817-488b-adf4-43a441492e50,2,1,0,0,0,969278,0.0935,0.0513,7,0.3434,0,5925,0,0.2573,0.0,0.3958,515,0.0659,0.0774,1.459,0.98,2.613,49,0.91,0,0.0,0,3,0.0203,1,0.931,45.5,MEDIUM,264348,12.32,0
f347784f-ed6b-4501-99e4-8f534073fdee,6,0,0,0,1,4907484,0.0,0.0229,11,0.171,0,269394,1,0.1478,0.0284,0.2628,733,0.1238,0.1225,2.891,1.562,1.427,31,3.163,0,0.0,0,3,0.3195,1,1.576,0.0,LOW,2453742,10.5,0
3dc01707-c02f-4135-b215-8211c4b3fcac,5,1,0,0,0,2771466,0.2434,0.2013,5,0.3638,0,48694,0,0.4849,0.1259,0.5761,327,-0.063,0.0546,1.319,1.034,4.363,102,1.469,0,0.0,0,1,0.13,0,0.467,63.6,HIGH,251951,13.05,0
3a897ee1-54f2-484b-a66b-e01c9ec5c921,14,0,0,1,0,4461256,0.0,0.0107,11,0.0804,0,245578,4,0.0485,0.0237,0.1355,771,0.1824,0.2059,4.468,2.05,0.815,25,3.889,0,0.0,0,5,0.1417,1,1.975,13.6,LOW,1926451,11.05,0
baaed7db-3e96-4469-bdf8-1e0d17ca86cc,18,0,0,1,0,3687769,0.0377,0.0109,9,0.0715,0,154085,1,0.1741,0.0,0.2594,624,0.1501,0.1632,2.886,1.531,2.226,45,2.699,0,0.0,0,5,0.207,1,1.868,0.0,LOW,1843884,10.5,0
837b008e-f421-461e-b3cc-c3bf931b15cf,4,1,0,0,0,2317531,0.0205,0.0,11,0.1478,0,178730,5,0.0808,0.0,0.1873,814,0.1983,0.1685,4.461,2.066,0.332,10,3.636,0,0.0,0,4,0.0076,1,1.871,13.6,LOW,1000752,11.05,0
42cc61c5-b994-472c-964a-7d9eebc8b1ca,4,1,0,0,0,4074411,0.2361,0.2087,5,0.3195,0,90256,4,0.3541,0.0557,0.52,331,-0.0311,0.0298,1.295,0.904,2.871,76,1.866,1,0.4891,1,2,0.1996,0,0.772,81.8,REJECT,185200,13.77,1
3124362e-df42-4ce4-a298-52ee2274ac18,24,0,0,1,0,1867541,0.0987,0.0998,8,0.2752,0,58374,0,0.2264,0.042,0.4401,533,0.0629,0.0732,1.497,0.907,2.052,71,1.259,1,0.7508,0,3,0.1854,0,1.039,45.5,MEDIUM,509329,12.32,0
9b155cbb-9c5a-4cea-b47f-77fd9ec09f09,13,0,0,1,0,2194803,0.2805,0.2027,7,0.2718,0,24858,5,0.4668,0.0798,0.6621,352,0.0174,0.0537,1.313,0.915,3.976,93,1.18,0,0.0,0,1,0.1786,0,0.316,81.8,REJECT,99763,13.77,1
1b6de657-21a2-48ec-aeb5-f340ee4fc2c1,23,0,0,1,0,3868395,0.1065,0.0596,10,0.191,0,98850,0,0.2631,0.0073,0.3547,534,0.0906,0.0562,1.559,1.222,3.202,82,2.066,0,0.0,0,4,0.2762,0,1.017,22.7,LOW,1494607,11.41,0
fa40fff6-e3e3-4211-869d-46b9bdc8d4a2,21,0,1,0,0,5148758,0.0516,0.0391,11,0.1518,0,338756,5,0.1328,0.0079,0.0801,759,0.2116,0.2275,4.156,2.217,0.487,43,4.714,0,0.0,0,5,0.3071,1,1.861,13.6,LOW,2223327,11.05,0
18113e9f-9309-4a16-8e40-2de56f92271d,1,0,0,1,0,4017039,0.1983,0.1426,6,0.3326,1,80427,6,0.4983,0.0646,0.4299,337,0.0411,0.0756,1.072,0.568,3.316,87,1.806,1,0.5138,0,3,0.2207,-1,0.548,81.8,REJECT,0,13.77,1
d1e52bbb-b80e-4d26-93a9-c17150a7a2e6,20,0,0,0,1,620548,0.0236,0.0025,12,0.1527,0,37746,4,0.116,0.0,0.171,787,0.2252,0.1703,4.378,1.966,0.332,34,2.916,0,0.0,0,5,0.2896,0,1.623,13.6,LOW,267964,11.05,0
1bae831f-ddcb-4750-8e1c-a6d82da062d0,5,0,0,1,0,3263692,0.1464,0.0921,8,0.2461,0,64059,0,0.391,0.0726,0.3602,504,0.1283,0.0653,1.848,1.048,1.775,61,1.9,0,0.0,0,4,0.4573,0,1.039,22.7,LOW,1260972,11.41,0
43e241b4-ad9c-4fa7-934b-f50e7d2fd1c4,24,0,0,0,1,3247071,0.2129,0.1609,4,0.2579,0,62457,0,0.4458,0.0875,0.5625,387,-0.0136,0.024,0.1,0.426,3.787,110,1.184,0,0.0,1,2,0.3391,-1,0.406,77.3,REJECT,184492,13.59,1
336dee05-49b8-4c73-a06c-9306e19bbee3,3,0,0,1,0,3283691,0.0258,0.0,12,0.1246,0,217941,0,0.1124,0.0017,0.188,777,0.0895,0.279,4.502,2.319,0.889,41,3.841,0,0.0,0,5,0.1087,1,2.227,0.0,LOW,1641845,10.5,0
b169e133-f122-492d-82b2-99093e3044d7,21,0,0,0,1,3448833,0.0694,0.0336,8,0.1205,0,189765,4,0.1508,0.0333,0.1838,742,0.1983,0.1271,2.616,1.398,1.504,46,2.492,0,0.0,0,5,0.4402,1,1.323,13.6,LOW,1489269,11.05,0
0954a5af-af13-4793-8e99-cb8a5b3458b0,19,0,1,0,0,175989,0.1977,0.1642,7,0.3849,0,5000,2,0.5726,0.0493,0.4411,405,-0.0419,0.0903,0.375,0.757,2.94,92,0.494,0,0.0,1,3,0.4334,1,0.355,72.7,HIGH,11999,13.41,1
428d75e4-b446-4768-b108-03ac475980f4,13,0,0,0,1,2387995,0.0,0.0,10,0.1513,0,108577,4,0.2792,0.0032,0.2978,693,0.1169,0.102,2.579,1.285,2.156,59,1.796,0,0.0,0,3,0.3036,1,1.197,27.3,LOW,868361,11.59,0
41e6b7b0-6f98-45a3-9332-d0c397fb2a98,7,1,0,0,0,1558714,0.2277,0.1918,4,0.2728,0,9898,7,0.4506,0.0956,0.5581,358,-0.0331,0.0103,0.571,0.435,3.299,95,0.492,1,0.3505,0,3,0.115,-1,0.544,100.0,REJECT,0,14.5,1
fcf3b3ec-5fc4-4d15-a783-443773ee1e3f,10,0,0,0,1,4355113,0.0697,0.0227,10,0.1582,0,199823,5,0.1993,0.0,0.2545,728,0.0993,0.1194,2.781,1.279,1.713,60,2.702,0,0.0,0,3,0.1939,0,1.782,13.6,LOW,1880617,11.05,0
1cc3b476-77ba-4b72-8b87-e9d85087f3e9,3,0,1,0,0,4183070,0.0,0.0002,11,0.2598,0,150491,4,0.248,0.0299,0.1806,687,0.1336,0.1146,2.253,1.444,0.918,23,2.972,0,0.0,0,3,0.3844,0,1.123,13.6,LOW,1806325,11.05,0
37753e9f-fad7-4a00-9ffb-e49d8d29a94f,23,1,0,0,0,167525,0.1201,0.1376,8,0.2746,1,5000,2,0.2926,0.0216,0.4283,472,0.0145,0.072,1.727,1.135,2.424,69,0.682,0,0.0,0,4,0.096,0,0.877,27.3,LOW,0,11.59,1
88446fbf-bd9e-4d89-80a5-f44775b7c33a,2,0,1,0,0,1298711,0.1203,0.0888,6,0.2471,0,20032,7,0.2672,0.0508,0.4763,492,0.1265,0.0587,2.146,1.032,2.617,59,0.993,0,0.0,0,2,0.2796,0,0.792,50.0,MEDIUM,324677,12.5,0
e2cdfe96-a290-4343-b1fc-818a12ae40a0,7,0,0,1,0,189447,0.0318,0.0419,6,0.3038,0,5612,2,0.3437,0.0477,0.4167,496,0.0432,0.0554,1.712,1.069,2.631,82,0.565,0,0.0,1,2,0.262,0,1.0,22.7,LOW,73195,11.41,0
5983e8aa-ebcc-48d5-8fb3-d4dde5ea3c72,9,0,1,0,0,383118,0.1919,0.1698,6,0.3605,0,6619,1,0.4539,0.1045,0.4992,346,-0.073,0.0748,1.124,0.633,3.562,105,0.403,0,0.0,0,1,0.4736,0,0.496,72.7,HIGH,26121,13.41,1
7dc38ec3-8613-4aae-9dda-e029d14e95d3,21,0,1,0,0,608517,0.0281,0.0398,9,0.1605,0,20871,7,0.1891,0.0123,0.2827,733,0.0645,0.1767,3.238,1.499,1.698,45,1.604,0,0.0,0,4,0.3119,1,1.072,27.3,LOW,221279,11.59,0
